frequency_hz,linear_triplen_check_grid_ohm,linear_triplen_check_grid_angle_deg,linear_triplen_check_filter_ohm,linear_triplen_check_filter_angle_deg,linear_triplen_check_pcc_ohm,linear_triplen_check_pcc_angle_deg
12.84440370030836,0.025700660122056847,38.904837340786194,37.30122340662081,-89.95084790332807,0.025667145702093472,38.793962673529286
12.994332861071758,0.025819401132819143,39.2301945940434,36.86925064574781,-89.95027202039499,0.025785992613640885,39.11802273714827
13.144262021835154,0.02593896707762272,39.55256268746935,36.44711418501068,-89.94969606262323,0.025905668866688342,39.439093536801806
13.294191182598551,0.02605934660154014,39.87196249587103,36.03448122908556,-89.9491200291383,0.02602616318947274,39.757195946073864
13.444120343361948,0.026180528481927975,40.188415249383986,35.63103382801509,-89.94854391906534,0.02614746444248868,40.07235119387625
13.594049504125344,0.026302501628847303,40.501942507420246,35.236468058558664,-89.94796773152908,0.02626956161890264,40.3845808383965
13.743978664888742,0.026425255085365255,40.81256613345963,34.85049325912498,-89.94739146565384,0.026392443844848498,40.69390674188918
13.893907825652139,0.02654877802774287,41.12030827067702,34.47283131423984,-89.94681512056361,0.026516100379609834,41.00035104630315
14.043836986415537,0.026673059765515032,41.425191318397,34.103215984847026,-89.94623869538194,0.026640520615694635,41.30393614973617
14.193766147178932,0.026798089741467468,41.72723790936586,33.741392281053656,-89.94566218923197,0.02676569407880748,41.604684683706935
14.34369530794233,0.026923857531516264,42.026470887830214,33.3871158742141,-89.94508560123644,0.02689161042772453,41.90261949123367
14.493624468705727,0.02705035284449465,42.32291328841011,33.04015254550421,-89.94450893051771,0.02701825945407616,42.19776360570721
14.643553629469123,0.027177565521852166,42.61658831575409,32.70027766837027,-89.94393217619768,0.02714563108204232,42.490140230546075
14.79348279023252,0.02730548553727088,42.90751932496257,32.36727572244976,-89.94335533739785,0.027273715367965162,42.77977271961986
14.943411950995918,0.027434102996203184,43.1957298027654,32.040939836753516,-89.94277841323928,0.0274025024998837,43.066684558426694
15.093341111759315,0.02756340813533575,43.481243349438714,31.721071360074472,-89.94220140284261,0.02753198279699469,43.35089934601022
15.243270272522711,0.02769339132198393,43.764083661446044,31.40747945674859,-89.94162430532808,0.027662146709044485,43.6324407776006
15.393199433286108,0.027824043053420736,44.044274514787766,31.0999807260395,-89.9410471198154,0.027792984815655494,43.91133262796397
15.543128594049506,0.027955353956144423,44.32183974904281,30.798398843551574,-89.94046984542392,0.02792448782559169,44.187598735444155
15.693057754812902,0.028087314785088698,44.59680325208649,30.502564223198355,-89.93989248127252,0.02805664657596679,44.461262986680495
15.842986915576299,0.028219916422779115,44.86918894546768,30.212313698364564,-89.93931502647962,0.028189452031399026,44.73234930198498
15.992916076339696,0.0283531498784394,45.13902077042863,29.92749022100236,-89.93873748016317,0.02832289528311594,45.00088162136211
16.142845237103096,0.028487006287051145,45.40632267455054,29.647942577495602,-89.9381598414407,0.028456967548012826,45.266883891154414
