time_s,Iload_A,Isystem_A,Ifilter_A,Ilinear_A,Vpcc_A,Iload_B,Isystem_B,Ifilter_B,Ilinear_B,Vpcc_B,Iload_C,Isystem_C,Ifilter_C,Ilinear_C,Vpcc_C
0.0,9.51122035100761,-46.684727425516094,56.1959477765235,0.0,9.608932679419958,129.53202534041466,139.31455182843735,-9.782526488022661,0.0,-337.85215211013673,-139.04324569142227,-92.62982440292183,-46.41342128850082,0.0,328.2432194307169
1.9999999999999998e-05,12.344260532964022,-45.64895280568497,57.99321333864879,0.0,12.192417251811788,129.00281111927296,139.21079830871872,-10.207987189445772,0.0,-338.93951676712675,-141.34707165223693,-93.56184550303432,-47.785226149202984,0.0,326.7470995153151
3.9999999999999996e-05,15.106941624180724,-44.65906319965738,59.7660048238379,0.0,14.64219936896797,128.5024229692146,139.1462068010091,-10.64378383179454,0.0,-339.98922235424743,-143.60936459339533,-94.48714360135236,-49.12222099204335,0.0,325.34702298527947
5.9999999999999995e-05,17.780623695257056,-43.72809735522394,61.50872105048078,0.0,16.96247260096134,128.0338829206172,139.12233052389647,-11.088447603279326,0.0,-341.0050983449241,-145.81450661587425,-95.39423316867315,-50.420273447201446,0.0,324.04262574396273
7.999999999999999e-05,20.347334639303384,-42.86858341377652,63.215918053079704,0.0,19.158400498744413,127.59973610518222,139.14032532714137,-11.540589221959156,0.0,-341.9910378091181,-147.94707074448561,-96.27174191336543,-51.675328831120524,0.0,322.8326373103738
9.999999999999999e-05,22.78989360189829,-42.09244538433622,64.88233898623433,0.0,21.236068226942606,127.20204450776279,139.2009463566505,-11.998901848887687,0.0,-342.9509551395778,-149.99193810966108,-97.10850097231481,-52.883437137346604,0.0,321.7148869126353
0.00011999999999999999,25.092027497966967,-41.41091501435955,66.5029425123263,0.0,23.20242673150022,126.84238604426571,139.30454893428106,-12.462162890015387,0.0,-343.88874416349944,-151.9344135422327,-97.89363391992215,-54.040779622310914,0.0,320.68631743199927
0.00014,27.23847969701893,-40.8344497668848,68.07292946390353,0.0,25.06522996116869,126.52185888322623,139.4510935827916,-12.929234699565331,0.0,-344.80823709330457,-153.7603385802452,-98.61664381590738,-55.143694764338186,0.0,319.743007132136
0.00015999999999999999,29.215110029950633,-40.372657557345434,69.58776758729586,0.0,26.83296572046273,126.24109087195292,139.6401550816518,-13.399064209698892,0.0,-345.7131647577812,-155.45620090190357,-99.26749752430698,-56.188703377596944,0.0,318.8801990373186
0.00017999999999999998,31.00898534945033,-40.034228841656834,71.04321419110697,0.0,28.514780784933944,126.0002538733964,139.87093539638937,-13.870681522993,0.0,-346.6071185377422,-157.00923922284673,-99.83670655473311,-57.17253266811393,0.0,318.09233775280836
0.00019999999999999998,32.60845996119684,-39.826876580566115,72.43533654176275,0.0,30.120400956964136,125.79908276768955,140.14228028313056,-14.343197515440995,0.0,-347.4935144088191,-158.40754272888643,-100.31540370256505,-58.09213902632176,0.0,317.37311345185503
0.00021999999999999998,34.00324533374072,-39.757284534343796,73.76052986808432,0.0,31.660046781356193,125.63689882317549,140.45269933142043,-14.815800508244953,0.0,-348.3755594682765,-159.64014415691625,-100.69541479707722,-58.94472935983934,0.0,316.7155126869204
0.00023999999999999998,35.184468590355095,-39.83106426735766,75.01553285771256,0.0,33.14434567445356,125.51263709619917,140.80038917268016,-15.287752076481025,0.0,-349.2562212930847,-160.6971056865542,-100.96932490532308,-59.727780781231516,0.0,316.1118756186313
0.00026,36.14471938537677,-40.05272116457546,76.19744054995203,0.0,34.58424124806535,125.42487747745952,141.18325954914596,-15.758382071686434,0.0,-350.1382004432569,-161.56959686283628,-101.13053838457105,-60.439058478265565,0.0,315.5539591951917
0.00028,36.878084869714115,-40.425629682311886,77.3037145520258,0.0,35.99090062989235,125.37187896572468,141.59896190917215,-16.227082943447524,0.0,-351.0239063879972,-162.24996383543885,-101.17333222686092,-61.07663160857826,0.0,315.0330057581049
0.0003,37.380172554357905,-40.9520179742825,78.33219052864023,0.0,37.37562059528692,125.3516167175843,142.0449201696629,-16.693303452078617,0.0,-351.91543709291864,-162.73178927194218,-101.09290219538097,-61.638887076561566,0.0,314.53981649763176
0.00031999999999999997,37.64812098594646,-41.632961951995405,79.28108293794168,0.0,38.74973333094804,125.36182139497474,142.51836326537597,-17.156541870401195,0.0,-352.81456246489364,-163.0099423809212,-100.8854013133811,-62.124541067540434,0.0,314.06482913394575
0.00033999999999999997,37.680598253768366,-42.4683887564323,80.14898701020046,0.0,40.12451264953477,125.4000203107318,143.01635908813535,-17.61633877740355,0.0,-353.7227118074388,-163.08061856450013,-100.54797033170358,-62.53264823279688,0.0,313.59819915790416
0.00035999999999999997,37.47778845208328,-43.45708953658983,80.93487798867291,0.0,41.511081465223214,125.46357985661588,143.53584940675057,-18.072269550134695,0.0,-354.64096539438896,-162.94136830869923,-100.07875987016138,-62.86260843853819,0.0,313.1298839291658
0.00037999999999999997,37.0413663243816,-44.596741350485715,81.6381076748671,0.0,42.92032132405171,125.54974868826385,144.07368535079448,-18.52393666253066,0.0,-355.570050223449,-162.59111501264545,-99.47694400030933,-63.114171012336435,0.0,312.64972889939753
0.00039999999999999996,36.37446041626939,-45.883937926402396,82.25839834267158,0.0,44.36278475967643,125.65570113743782,144.62666303840237,-18.97096190096457,0.0,-356.5103399645271,-162.03016155370722,-98.74272511200054,-63.28743644170697,0.0,312.14755520485085
0.00041999999999999996,35.4816051601808,-47.31422894712126,82.79583410730184,0.0,45.84861121513993,125.77858032379308,145.19155892994112,-19.412978606148066,0.0,-357.4618590710397,-161.26018548397383,-97.87732998282043,-63.382855501153756,0.0,311.61324785590006
0.00043999999999999996,34.36868240723378,-48.88216744836291,83.25084985559648,0.0,47.387447234745984,125.91554044612941,145.76516449572551,-19.849624049596187,0.0,-358.424290976142,-160.2842228533632,-96.88299704736323,-63.40122580600027,0.0,311.03684374139607
0.00045999999999999996,33.042853008463496,-50.58136485520464,83.62421786366795,0.0,48.9883715874994,126.06378774663096,146.3443197968529,-20.28053205022195,0.0,-359.39699025054955,-159.1066407550945,-95.76295494164881,-63.34368581344597,0.0,310.40861866305016
0.00047999999999999996,31.512479128633437,-52.404553117490735,83.91703224612398,0.0,50.65982593522818,126.22061966077099,146.92594559355226,-20.705325932781353,0.0,-360.3789985547794,-157.7330987894044,-94.52139247606209,-63.21170631334261,0.0,309.71917261955133
0.0005,29.787038050154713,-54.34365334771012,84.13069139786464,0.0,52.409551604929455,126.38346169013772,147.5070736150302,-21.12361192489253,0.0,-361.36906417669655,-156.17049974029237,-93.16342026732063,-63.007079472972066,0.0,308.9595125717673
