case,origin,channel,rms_total,dc,fundamental_rms,harmonic_rms,fundamental_angle_deg,thd_pct,steady_change_pct,theory_error_pct,dc_pct,unmodeled_rms,unmodeled_pct
stiff_grid,PSCAD_EMTDC,Iload_A,103.56640381881365,1.1234798310290177e-11,99.9999999997614,26.944387170787998,-179.99999998842426,26.944387170852288,1.4968375930184027e-08,6.972707251491739e-08,1.1234798310290176e-11,5.976762755226535e-09,5.976762755226535e-09
stiff_grid,PSCAD_EMTDC,Isystem_A,108.08175271391896,2.7064940385579984e-09,106.97716082511629,15.412732772287344,-160.26192279259803,14.407498435562065,2.57686471209454e-06,0.00895671241790561,2.5299741168415546e-09,2.2506106160845793e-07,2.103823812158303e-07
stiff_grid,PSCAD_EMTDC,Ifilter_A,41.19439597467433,-2.695186693834387e-09,36.13504260527359,19.779710706512425,88.9029215884377,54.738307416927626,6.74985436688021e-06,0.026516294231783838,7.458660598075151e-09,2.259505933872224e-07,6.252957510751693e-07
stiff_grid,PSCAD_EMTDC,Ilinear_A,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
stiff_grid,PSCAD_EMTDC,Vpcc_A,277.56651572273717,-0.12459864674124467,277.51436220913405,5.379023451832564,-0.8583470720156026,1.9382865120973256,1.6962827641640125e-07,0.0006509613263127313,0.044898090063415295,4.01834262228872e-08,1.4479764722954891e-08
stiff_grid,PSCAD_EMTDC,Iload_B,103.56640381869379,-7.1976634732345335e-12,99.999999999698,26.944387170562024,60.00000001176914,26.94438717064339,1.4968338524800426e-08,6.973437116178281e-08,7.197663473234533e-12,5.97681940015905e-09,5.976819400159049e-09
stiff_grid,PSCAD_EMTDC,Isystem_B,108.08175271215704,-1.599314085876419e-09,106.97716082420752,15.412732766238964,79.73807720933141,14.407498430030559,1.588935120951248e-06,0.008956732063775832,1.4950054145041606e-09,1.397939909004311e-07,1.3067650385681588e-07
stiff_grid,PSCAD_EMTDC,Ifilter_B,41.194395969675625,1.5921739230740757e-09,36.13504260798093,19.779710691155884,-31.097078408294404,54.73830737032882,4.13139591718833e-06,0.02651635289907726,4.4061826709378465e-09,1.3980923779431416e-07,3.869081335140516e-07
stiff_grid,PSCAD_EMTDC,Ilinear_B,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
stiff_grid,PSCAD_EMTDC,Vpcc_B,277.56649033754474,-0.03785002183874864,277.5143622092195,5.379023451177962,-120.85834707203274,1.9382865118608485,1.0537988256110679e-07,0.000650962729020503,0.013638941785198685,2.4914605702798514e-08,8.97777174949399e-09
stiff_grid,PSCAD_EMTDC,Iload_C,103.56640381871966,-4.095754612755835e-12,99.99999999970977,26.94438717061748,-59.999999988581116,26.944387170695684,1.4968322661954093e-08,6.980596156560645e-08,4.095754612755834e-12,5.9767558732913715e-09,5.976755873291371e-09
stiff_grid,PSCAD_EMTDC,Isystem_C,108.08175271537696,-1.1070775634733562e-09,106.97716082731854,15.412732767225409,-40.26192279140761,14.407498430533682,1.0261387194435888e-06,0.00895670440599412,1.034872991043375e-09,8.915085533759773e-08,8.333635813902519e-08
stiff_grid,PSCAD_EMTDC,Ifilter_C,41.1943959843741,1.1029908327533444e-09,36.13504260840894,19.779710720985918,-151.0970784136456,54.73830745223201,2.7231822045942066e-06,0.026516270967722525,3.0524172158891602e-09,8.969455446970909e-08,2.482207413740791e-07
stiff_grid,PSCAD_EMTDC,Ilinear_C,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
stiff_grid,PSCAD_EMTDC,Vpcc_C,277.5665009129172,0.08546014310401098,277.51436220908096,5.379023451451211,119.14165292796257,1.9382865119602795,6.737466275141808e-08,0.0006509607272823914,0.03079485453710084,1.6023215517078115e-08,5.773832960524014e-09
