case,origin,phase,order,frequency_hz,sequence,Iload_rms,Iload_angle_deg,Iload_real,Iload_imag,Iload_theory_error_pct,Isystem_rms,Isystem_angle_deg,Isystem_real,Isystem_imag,Isystem_theory_error_pct,Ifilter_rms,Ifilter_angle_deg,Ifilter_real,Ifilter_imag,Ifilter_theory_error_pct,Ilinear_rms,Ilinear_angle_deg,Ilinear_real,Ilinear_imag,Ilinear_theory_error_pct,Vpcc_rms,Vpcc_angle_deg,Vpcc_real,Vpcc_imag,Vpcc_theory_error_pct,filter_magnitude_pct,system_magnitude_pct,filter_projection_pct,system_projection_pct,linear_projection_pct,kcl_error_a,kcl_error_pct,kcl_real_a,kcl_imag_a
stiff_grid,PSCAD_EMTDC,A,11,660.0,negative,9.000000000038769,-9.999999924047712,8.863269779219772,-1.5628335872597996,1.3256245035660956e-07,7.8362816450748625,-9.906271980587885,7.719446601844419,-1.3481298832864141,0.0009659084595655982,1.1637994421725273,-10.631116473468808,1.1438231773754102,-0.2147037039734211,0.006503343868889346,0.0,,0.0,0.0,,3.2510397764162646,78.71254112431821,0.636330888026244,3.188156619236961,0.015293977245292077,12.931104912972378,87.0697960560123,12.930320445174226,87.06967955482646,0.0,6.746804402310168e-14,7.496449335867895e-13,-5.728750807065808e-14,3.5638159090467525e-14
stiff_grid,PSCAD_EMTDC,A,12,720.0,zero,2.6321656088783717e-11,,-2.6194166506713152e-11,-2.587512371910861e-12,,7.015175961164953e-10,,4.1520781051400694e-11,-7.002877711355154e-10,,7.010362570267136e-10,,-6.773127651968415e-11,6.977566250828712e-10,,0.0,,0.0,0.0,,5.201863281400907e-10,,5.192057106813524e-10,3.1925632017892406e-11,,,,,,,5.868387285829972e-14,,1.6328961570310787e-14,-5.636631926677845e-14
stiff_grid,PSCAD_EMTDC,A,13,780.0,positive,6.999999999991037,29.999999996015493,6.062177826726709,3.4999999995739386,6.955439458977025e-09,6.149678574406895,30.079154904946463,5.321524856927782,3.082193985721693,0.0008452050927940412,0.8503697353992693,29.42756053730025,0.7406529697988729,0.41780601385228183,0.006111903157294137,0.0,,0.0,0.0,,3.0151170701083765,118.91046044361481,-1.4576348538803532,2.6393619644171813,0.020860386807556048,12.148139077147974,87.85255106306813,12.147532773743327,87.85246722625627,0.0,6.457206863603533e-14,9.224581233731143e-13,5.3512749786932545e-14,-3.6137759451548845e-14
stiff_grid,PSCAD_EMTDC,A,14,840.0,negative,2.4358386673868056e-12,,3.893829297535762e-14,-2.4355274219102715e-12,,4.9332138188172e-10,,5.08094480369739e-11,-4.906978559275228e-10,,4.908943618244948e-10,,-5.0735653691415764e-11,4.882654686905299e-10,,0.0,,0.0,0.0,,2.6288760483341435e-10,,2.628623672849037e-10,3.642614504146358e-12,,,,,,,3.499721650315238e-14,,-3.485605258278327e-14,-3.1401849172889166e-15
stiff_grid,PSCAD_EMTDC,A,15,900.0,zero,3.295930968796251e-12,,2.265957436372424e-12,-2.3934489440175465e-12,,4.232119228794901e-10,,4.791419754316102e-11,-4.2049085761898606e-10,,4.206034682787746e-10,,-4.566786626252215e-11,4.181168778214562e-10,,0.0,,0.0,0.0,,2.3672695356351406e-10,,2.3660414100587626e-10,7.624368979368411e-12,,,,,,,2.764477624862107e-14,,1.962615573355333e-14,-1.946914648767725e-14
stiff_grid,PSCAD_EMTDC,A,16,960.0,positive,4.136534399456241e-12,,3.4994220719143974e-12,-2.205665885958967e-12,,3.6737341216830016e-10,,4.519354133075378e-11,-3.6458300535017424e-10,,3.6475909779770236e-10,,-4.1653924891897075e-11,3.6237294320533095e-10,,0.0,,0.0,0.0,,2.2726929190630847e-10,,2.270981732240212e-10,8.81763924796808e-12,,,,,,,4.0434072588238535e-14,,-4.019436694231143e-14,4.396258884297541e-15
stiff_grid,PSCAD_EMTDC,A,17,1020.0,negative,4.941979884629108e-12,,4.56457279588547e-12,-1.894159542156106e-12,,3.2210389350682943e-10,,4.294140070801777e-11,-3.192286865516512e-10,,3.196140474967788e-10,,-3.833372887414143e-11,3.1730689338222227e-10,,0.0,,0.0,0.0,,2.1314181468787171e-10,,2.127236627462795e-10,1.334452982484514e-11,,,,,,,5.119711351231388e-14,,-4.309903799086701e-14,2.763362727284557e-14
stiff_grid,PSCAD_EMTDC,A,18,1080.0,zero,4.8117339471661156e-12,,4.602255014893881e-12,-1.4042906950467682e-12,,2.8463446203477853e-10,,4.01692454629657e-11,-2.8178574963394405e-10,,2.8259277612833775e-10,,-3.558645959455949e-11,2.803431486829054e-10,,0.0,,0.0,0.0,,1.9592690593734931e-10,,1.9567622686687455e-10,9.907911451278093e-12,,,,,,,4.297351951052775e-14,,1.946914648767725e-14,3.831025599187604e-14
stiff_grid,PSCAD_EMTDC,A,19,1140.0,positive,5.147601051939848e-12,,4.928834246300106e-12,-1.4847186812428446e-12,,2.5389822120530473e-10,,3.805276082865997e-11,-2.510304645347545e-10,,2.517110767070321e-10,,-3.312518265632681e-11,2.495219197004511e-10,,0.0,,0.0,0.0,,1.9261954328964867e-10,,1.9250840832223418e-10,6.5422612568435535e-12,,,,,,,2.3859239121840413e-14,,1.256073966944001e-15,2.382615306050739e-14
stiff_grid,PSCAD_EMTDC,A,20,1200.0,negative,5.238036428225325e-12,,5.04941734712702e-12,-1.3929860293442452e-12,,2.2771942051726638e-10,,3.608449292245399e-11,-2.2484226437938436e-10,,2.2564751828951926e-10,,-3.108327741380856e-11,2.2349638112380063e-10,,0.0,,0.0,0.0,,1.7181434002062577e-10,,1.7136365916264805e-10,1.2436388346742445e-11,,,,,,,6.739501857660075e-14,,4.8201838481590744e-14,-4.710277376052282e-14
stiff_grid,PSCAD_EMTDC,A,21,1260.0,zero,4.915425879102532e-12,,4.844677290514656e-12,-8.309714337583879e-13,,2.0524952478709565e-10,,3.4181540862529254e-11,-2.023832742337959e-10,,2.0370711361950999e-10,,-2.932681498027902e-11,2.0158503432126213e-10,,0.0,,0.0,0.0,,1.6449770653199706e-10,,1.6413558151985142e-10,1.0909002402934868e-11,,,,,,,3.423925638130883e-14,,-1.0048591735577857e-14,-3.273152122460357e-14
stiff_grid,PSCAD_EMTDC,A,22,1320.0,positive,5.0810042658804855e-12,,5.025551941755027e-12,-7.486200843004238e-13,,1.862250542151508e-10,,3.2615844662729796e-11,-1.8334660480732261e-10,,1.8467601010239667e-10,,-2.7548214243082042e-11,1.8260976041646232e-10,,0.0,,0.0,0.0,,1.6425327509420839e-10,,1.6372170514774237e-10,1.3203849540547073e-11,,,,,,,4.369513997877788e-14,,-4.207847789272743e-14,-1.177569344014363e-14
stiff_grid,PSCAD_EMTDC,A,23,1380.0,negative,5.055512813251186e-12,,5.004198684316927e-12,-7.184743090936954e-13,,1.6988597490268562e-10,,3.128126607284858e-11,-1.669812170919699e-10,,1.683263474145954e-10,,-2.6310353348655754e-11,1.6625740446851665e-10,,0.0,,0.0,0.0,,1.444821719228073e-10,,1.4412695126336885e-10,1.0125212247559927e-11,,,,,,,3.3711314741259277e-14,,3.3285960124096805e-14,5.338314359541085e-15
stiff_grid,PSCAD_EMTDC,A,24,1440.0,zero,4.819419628180485e-12,,4.746703521092788e-12,-8.340331140528213e-13,,1.5568782520762015e-10,,2.971117361416481e-11,-1.5282651955844392e-10,,1.5403818168472997e-10,,-2.5028529865386318e-11,1.5199123037042415e-10,,0.0,,0.0,0.0,,1.5256834651293567e-10,,1.5214070317249084e-10,1.1415200211614517e-11,,,,,,,6.40720855815561e-14,,6.405977231429915e-14,1.2560739669310763e-15
stiff_grid,PSCAD_EMTDC,A,25,1500.0,positive,4.692608960130964e-12,,4.65752226943955e-12,-5.727697289278411e-13,,1.4280997211384622e-10,,2.8502830457961777e-11,-1.3993668850963359e-10,,1.415055307144113e-10,,-2.3837771744720546e-11,1.3948324580756573e-10,,0.0,,0.0,0.0,,1.3673142073841456e-10,,1.3623880675094158e-10,1.1596074862854887e-11,,,,,,,1.1956478296060964e-13,,-7.536443801683393e-15,-1.1932702685997736e-13
stiff_grid,PSCAD_EMTDC,B,1,60.0,positive,99.999999999698,60.00000001176914,49.999999982059954,86.60254038845284,2.054325526136289e-08,106.97716082420752,79.73807720933141,19.0578006844134,105.26591647385933,4.378154112844843e-05,36.13504260798093,-31.097078408294404,30.9421992976465,-18.66337608540646,0.000129557857454397,0.0,,0.0,0.0,,277.5143622092195,-120.85834707203274,-142.3419228572567,-238.2288778248528,2.179585594472452e-06,36.13504260809005,106.97716082453057,-0.6918581689449492,100.69185816894495,0.0,6.608429443751005e-14,6.608429443770963e-14,5.3290705182007514e-14,-3.907985046680551e-14
stiff_grid,PSCAD_EMTDC,B,2,120.0,negative,1.672390115187187e-10,,-2.3315244974470584e-11,-1.656058160981629e-10,,2.9170672710350674e-09,,1.5021011748529327e-10,-2.91319727865262e-09,,2.753092992146383e-09,,-1.735033811653423e-10,2.747620352255697e-09,,0.0,,0.0,0.0,,2.329121984671908e-10,,2.2706049100501279e-10,5.1880879130779713e-11,,,,,,,3.6301406889549514e-14,,-2.1981294421565253e-14,-2.88897012395957e-14
stiff_grid,PSCAD_EMTDC,B,3,180.0,zero,1.7697950676682683e-10,,1.1076060240538822e-11,-1.7663257543549905e-10,,3.977392491535077e-09,,3.4564894637241485e-10,-3.962344992247804e-09,,3.80041796571014e-09,,-3.3459361135233063e-10,3.785660289742677e-09,,0.0,,0.0,0.0,,4.1587511813543583e-10,,3.9499506823789544e-10,1.301192143839757e-10,,,,,,,5.609604398601954e-14,,2.0725220454582478e-14,5.2127069627885234e-14
stiff_grid,PSCAD_EMTDC,B,4,240.0,positive,2.776419108850651e-10,,6.74172580279474e-11,-2.693324042886478e-10,,8.31485988985347e-09,,7.047052262680221e-10,-8.284943302881716e-09,,8.04086624249792e-09,,-6.372722673154879e-10,8.01557321637406e-09,,0.0,,0.0,0.0,,1.2682656599047288e-09,,1.263233588558618e-09,1.1286578237399143e-10,,,,,,,4.082240392606032e-14,,-1.5700924586858173e-14,3.768221900870777e-14
stiff_grid,PSCAD_EMTDC,B,5,300.0,negative,19.999999999947665,119.9999998002258,-9.999999939582109,17.320508110510627,3.486718558089141e-07,3.3123147647820295,42.7242916946336,2.4333158908940797,2.247310142395878,0.2891283711961664,19.539412466252593,129.5179434736986,-12.433315830476193,15.073197968114707,0.049014316066033556,0.0,,0.0,0.0,,0.6252530865469075,129.68759278744415,-0.39928736611905974,0.48115592222702463,0.288788763978879,97.69706233151861,16.561573823953484,96.35215130341183,3.647848696587994,0.0,4.10103822212278e-14,2.0505191110667556e-13,3.552713678800501e-15,4.085620730620576e-14
stiff_grid,PSCAD_EMTDC,B,6,360.0,zero,1.5173294315067612e-10,,-1.5116347762620605e-10,-1.3133509398398041e-11,,3.789739698826518e-09,,-1.1473281071846148e-09,3.6118921909888006e-09,,3.759468749524636e-09,,9.961665136693592e-10,-3.6250872480115793e-09,,0.0,,0.0,0.0,,8.555005102708189e-10,,-8.435491304264118e-10,-1.4249907940220553e-10,,,,,,,6.157645606036194e-14,,-1.8841109504353885e-15,6.154762438047577e-14
stiff_grid,PSCAD_EMTDC,B,7,420.0,positive,13.999999999926578,-99.99999976418935,-2.431074430580231,-13.787308552104111,4.115675609689245e-07,11.285169277799065,-99.90310770461399,-1.9408519868826286,-11.117020247961843,0.002343919708652635,2.714913934463466,-100.40275720119332,-0.4902224436976193,-2.6702883041422756,0.00974182954039119,0.0,,0.0,0.0,,2.9803961634560694,-12.073111762873591,2.9144742727564945,-0.6233787007783949,0.008143298440001903,19.39224238912646,80.60835198470178,19.391763275945348,80.60823672405472,-0.0,1.8335241657215834e-14,1.309660118379428e-13,1.6708856520608606e-14,7.549516567451064e-15
