case,origin,channel,rms_total,dc,fundamental_rms,harmonic_rms,fundamental_angle_deg,thd_pct,steady_change_pct,theory_error_pct,dc_pct,unmodeled_rms,unmodeled_pct
linear_triplen_check,PSCAD_EMTDC,Iload_A,103.29569206874673,3.265000779396634e-11,99.9999999997677,25.884358211240492,-179.99999998844206,25.884358211300622,1.5007640665984547e-08,6.96717534438122e-08,3.265000779396634e-11,5.965550230307821e-09,5.965550230307821e-09
linear_triplen_check,PSCAD_EMTDC,Isystem_A,130.9809110008336,1.8217987537004947e-11,130.38880859227635,12.440162398256996,-164.33122618160712,9.540820667483189,9.209516847308311e-09,0.0009413846473723793,1.3972048915035907e-11,2.9579381443913544e-09,2.2685522403140793e-09
linear_triplen_check,PSCAD_EMTDC,Ifilter_A,41.47460216966961,1.5906615193938835e-11,36.127779515470394,20.36973668003391,87.66066321627828,56.38247618099893,6.206929410513274e-08,0.003406432924444075,4.402877954199862e-11,4.6307603358736e-09,1.281773170810724e-08
linear_triplen_check,PSCAD_EMTDC,Ilinear_A,24.093674160065667,-1.5073165401822142e-12,24.084969548163276,0.6475927697750565,-2.100605674068567,2.6887838428861204,1.962109916438241e-09,0.00016695388486675974,6.2583286504176205e-12,1.206872066872089e-10,5.010893088575324e-10
linear_triplen_check,PSCAD_EMTDC,Vpcc_A,277.5591263239565,-1.734301862214126e-11,277.45884919484087,7.460268707808652,-2.1006056740685586,2.6887838428861217,1.962086275984067e-09,0.00016695388484334013,6.250663398091542e-12,1.3903081046091587e-09,5.010862394194638e-10
linear_triplen_check,PSCAD_EMTDC,Iload_B,103.29569206858082,-2.2284575220407496e-11,99.99999999967116,25.884358210950573,60.000000011769814,25.88435821103569,1.500757680217243e-08,6.983414032695744e-08,2.2284575220407493e-11,5.965483752323542e-09,5.9654837523235416e-09
linear_triplen_check,PSCAD_EMTDC,Isystem_B,130.9809110009338,4.135512950595823e-11,130.38880859238262,12.440162398196266,75.66877381856087,9.540820667428834,7.776224853868088e-09,0.000941384533851503,3.171677942863969e-11,2.9358483433644728e-09,2.251610754332485e-09
linear_triplen_check,PSCAD_EMTDC,Ifilter_B,41.4746021696394,-6.47158706912706e-11,36.12777951550167,20.369736679916908,-32.33933678386887,56.38247618062627,2.3366796275126966e-08,0.00340643320328075,1.7913055472795893e-10,4.548284588616679e-09,1.2589442631565033e-08
linear_triplen_check,PSCAD_EMTDC,Ilinear_B,24.093674160067195,1.1074031999257306e-12,24.084969548164807,0.6475927697736871,-122.1006056740695,2.688783842880264,1.7831425716410665e-09,0.00016695386510698695,4.5979016277639684e-12,1.2015739772749562e-10,4.988895594993647e-10
linear_triplen_check,PSCAD_EMTDC,Vpcc_B,277.5591263239741,1.2770290637379768e-11,277.4588491948587,7.460268707792907,-122.10060567406947,2.688783842880274,1.7831450198702252e-09,0.00016695386511895245,4.6025890883928215e-12,1.384233962675209e-09,4.988970347897187e-10
linear_triplen_check,PSCAD_EMTDC,Iload_C,103.29569206868632,-2.1529270024990277e-11,99.99999999973173,25.884358211137787,-59.99999998858942,25.884358211207232,1.500760749760277e-08,6.982803597319033e-08,2.1529270024990274e-11,5.965449205614943e-09,5.965449205614942e-09
linear_triplen_check,PSCAD_EMTDC,Isystem_C,130.980911000767,-7.131734586624342e-11,130.3888085922134,12.4401623982146,-44.33122618175157,9.540820667455282,9.433144693228197e-09,0.0009413845405932591,5.4695912098395365e-11,2.9458174963910553e-09,2.259256466760705e-09
linear_triplen_check,PSCAD_EMTDC,Ifilter_C,41.47460216960496,5.035380352006699e-11,36.12777951539614,20.369736680033967,-152.3393367838353,56.38247618111498,5.371755609981414e-08,0.0034064328965899247,1.3937701310150076e-10,4.595670038773754e-09,1.272060337902935e-08
linear_triplen_check,PSCAD_EMTDC,Ilinear_C,24.093674160061195,-5.858182746674771e-13,24.084969548158746,0.6475927697752799,117.89939432593303,2.6887838428875535,1.9516628465292667e-09,0.00016695386714142254,2.4322981898987804e-12,1.2047966168624453e-10,5.002275888463998e-10
linear_triplen_check,PSCAD_EMTDC,Vpcc_C,277.55912632390493,-6.742078162316571e-12,277.4588491947887,7.460268707811331,117.89939432593306,2.688783842887594,1.9516760289040464e-09,0.00016695386716393244,2.429938069861875e-12,1.3878813255941551e-09,5.002115947514951e-10
