case,origin,phase,order,frequency_hz,sequence,Iload_rms,Iload_angle_deg,Iload_real,Iload_imag,Iload_theory_error_pct,Isystem_rms,Isystem_angle_deg,Isystem_real,Isystem_imag,Isystem_theory_error_pct,Ifilter_rms,Ifilter_angle_deg,Ifilter_real,Ifilter_imag,Ifilter_theory_error_pct,Ilinear_rms,Ilinear_angle_deg,Ilinear_real,Ilinear_imag,Ilinear_theory_error_pct,Vpcc_rms,Vpcc_angle_deg,Vpcc_real,Vpcc_imag,Vpcc_theory_error_pct,filter_magnitude_pct,system_magnitude_pct,filter_projection_pct,system_projection_pct,linear_projection_pct,kcl_error_a,kcl_error_pct,kcl_real_a,kcl_imag_a
detuned_285hz,PSCAD_EMTDC,A,21,1260.0,zero,4.915425879102532e-12,,4.844677290514656e-12,-8.309714337583879e-13,,2.6727164391274255e-11,,-2.3702115756290268e-12,-2.6621859692458615e-11,,2.676498148066034e-11,,7.21614494011063e-12,2.5773852755523506e-11,,0.0,,0.0,0.0,,4.5732701231668825e-11,,4.57311409886071e-11,3.7776424555931625e-13,,,,,,,1.7081747284587307e-14,,-1.2560739669464243e-15,1.7035503176720826e-14
detuned_285hz,PSCAD_EMTDC,A,22,1320.0,positive,5.0810042658804855e-12,,5.025551941755027e-12,-7.486200843004238e-13,,2.428358443112702e-11,,-2.018824883375598e-12,-2.4199521047201287e-11,,2.4457776650903843e-11,,7.066672138043934e-12,2.3414631827105266e-11,,0.0,,0.0,0.0,,5.817104760038068e-11,,5.8000471497745594e-11,4.451526138860239e-12,,,,,,,4.257383221254372e-14,,-2.229531291330933e-14,3.6269135795596885e-14
detuned_285hz,PSCAD_EMTDC,A,23,1380.0,negative,5.055512813251186e-12,,5.004198684316927e-12,-7.184743090936954e-13,,2.22215979963383e-11,,-1.6580176363700663e-12,-2.2159656924879324e-11,,2.2427212012690776e-11,,6.611345325025639e-12,2.1430584491689515e-11,,0.0,,0.0,0.0,,3.371652075859947e-11,,3.369292808938686e-11,-1.261098262814808e-12,,,,,,,5.196324118003181e-14,,5.0870995661354016e-14,1.059812409611505e-14
detuned_285hz,PSCAD_EMTDC,A,24,1440.0,zero,4.819419628180485e-12,,4.746703521092788e-12,-8.340331140528213e-13,,2.0550641489317193e-11,,-1.6529933405022782e-12,-2.0484054252972e-11,,2.0651520400347383e-11,,6.3569903467188675e-12,1.9648765064952234e-11,,0.0,,0.0,0.0,,5.863395082112255e-11,,5.862850848121911e-11,7.988630429783046e-13,,,,,,,4.272498255917042e-14,,4.270651487619862e-14,1.2560739669472321e-15
detuned_285hz,PSCAD_EMTDC,A,25,1500.0,positive,4.692608960130964e-12,,4.65752226943955e-12,-5.727697289278411e-13,,1.8650900910311473e-11,,-1.507288760336424e-12,-1.8589894710815895e-11,,1.9124279729122324e-11,,6.135921328536193e-12,1.81132146403595e-11,,0.0,,0.0,0.0,,3.914298351530457e-11,,3.9109119034862415e-11,1.6278718611633378e-12,,,,,,,1.0033861321985105e-13,,2.888970123978149e-14,-9.608965847144549e-14
detuned_285hz,PSCAD_EMTDC,B,1,60.0,positive,99.999999999698,60.00000001176914,49.999999982059954,86.60254038845284,2.054325526136289e-08,107.57617265492236,79.74116798629935,19.158803317755957,105.85637996130988,4.464417126031719e-05,36.35780177600942,-31.976106008325786,30.84119666430402,-19.253839572857046,0.00013203787509537385,0.0,,0.0,0.0,,277.96851752040993,-121.72367373582492,-146.16228100710913,-236.43833095184314,4.420963865918251e-06,36.35780177611922,107.57617265524723,-1.2537158657999257,101.25371586579992,0.0,2.4868995751603507e-14,2.486899575167861e-14,-2.4868995751603507e-14,0.0
detuned_285hz,PSCAD_EMTDC,B,2,120.0,negative,1.672390115187187e-10,,-2.3315244974470584e-11,-1.656058160981629e-10,,4.196176651546161e-10,,1.767415398521317e-10,-3.8058036339321145e-10,,2.936632132739973e-10,,-2.0003103531027988e-10,2.1500155288533792e-10,,0.0,,0.0,0.0,,1.5839683987321056e-10,,6.89559486374575e-11,1.4259956531956128e-10,,,,,,,3.731406568192787e-14,,-2.574951632241018e-14,-2.7005590289367107e-14
detuned_285hz,PSCAD_EMTDC,B,3,180.0,zero,1.7697950676682683e-10,,1.1076060240538822e-11,-1.7663257543549905e-10,,7.078165034952977e-10,,4.691159930274391e-10,-5.300324402394522e-10,,5.784130966652057e-10,,-4.5797493095911076e-10,3.5329969290508915e-10,,0.0,,0.0,0.0,,3.274092136730593e-10,,2.46994384860462e-11,3.2647623334093555e-10,,,,,,,1.1941376360374196e-13,,-6.500182778955561e-14,1.0017189886403934e-13
detuned_285hz,PSCAD_EMTDC,B,4,240.0,positive,2.776419108850651e-10,,6.74172580279474e-11,-2.693324042886478e-10,,2.942646900309984e-09,,2.096369865799039e-09,-2.0650433810633803e-09,,2.709434027985059e-09,,-2.0289359647910297e-09,1.795675806703658e-09,,0.0,,0.0,0.0,,1.0088793828402535e-09,,6.778051461918848e-10,7.472735730078567e-10,,,,,,,3.8909159393557886e-14,,-1.6642980061765675e-14,3.517007107438033e-14
detuned_285hz,PSCAD_EMTDC,B,5,300.0,negative,19.999999999947665,119.9999998002258,-9.999999939582109,17.320508110510627,3.486718558089141e-07,6.3775017409137025,114.55434590663506,-2.650210184237108,5.800768434847509,0.03674531669231378,13.6646921532401,122.5385678378647,-7.349789755345015,11.51973967566312,0.01714059166398899,0.0,,0.0,0.0,,2.4077135965013405,-158.48235300190888,-2.2399071357383926,-0.88311991600555,0.03965322541010928,68.32346076637928,31.887508704651953,68.25641039852859,31.74358960147145,0.0,1.5203165631859585e-14,7.601582815949684e-14,1.509903313490213e-14,-1.7763568394002505e-15
detuned_285hz,PSCAD_EMTDC,B,6,360.0,zero,1.5173294315067612e-10,,-1.5116347762620605e-10,-1.3133509398398041e-11,,6.365690846800399e-10,,-6.233970462396077e-10,1.288267142719872e-10,,4.931426488730947e-10,,4.722505256119554e-10,-1.420180030728648e-10,,0.0,,0.0,0.0,,1.702609632711366e-10,,-9.869726802682904e-11,-1.3873588179723225e-10,,,,,,,6.021626981844938e-14,,-1.69569985538151e-14,5.777940247955329e-14
detuned_285hz,PSCAD_EMTDC,B,7,420.0,positive,13.999999999926578,-99.99999976418935,-2.431074430580231,-13.787308552104111,4.115675609689245e-07,10.041398516695931,-99.79376805799754,-1.7080651576772714,-9.895059251375516,0.0028009358034709,3.958831523028711,-100.5231033705091,-0.7230092729029247,-3.892249300728591,0.007103728539770523,0.0,,0.0,0.0,,5.303836367572515,-11.963772116303149,5.188631031859469,-1.0994490571235,0.008599863642130974,28.27736802178195,71.72427511963281,28.27618950401253,71.72381049598738,-0.0,3.536299973138038e-14,2.525928552254703e-13,-3.5083047578154947e-14,-4.440892098500626e-15
detuned_285hz,PSCAD_EMTDC,B,8,480.0,negative,2.137868513899349e-10,,-2.1692397409175035e-11,2.126834683793372e-10,,3.5452902146614475e-10,,-2.841616135424243e-10,2.1199765199338414e-10,,2.624788260149326e-10,,2.624780086510179e-10,6.550425737628709e-13,,0.0,,0.0,0.0,,1.6467386922937826e-10,,-1.5951636950640374e-10,-4.089023191999329e-11,,,,,,,3.2005247779521604e-14,,-8.792517768646781e-15,3.0773812190182146e-14
