case,origin,phase,order,frequency_hz,sequence,Iload_rms,Iload_angle_deg,Iload_real,Iload_imag,Isystem_rms,Isystem_angle_deg,Isystem_real,Isystem_imag,Ifilter_rms,Ifilter_angle_deg,Ifilter_real,Ifilter_imag,Ilinear_rms,Ilinear_angle_deg,Ilinear_real,Ilinear_imag,Vpcc_rms,Vpcc_angle_deg,Vpcc_real,Vpcc_imag,filter_magnitude_pct,system_magnitude_pct,filter_projection_pct,system_projection_pct,linear_projection_pct,kcl_error_a,kcl_error_pct,kcl_real_a,kcl_imag_a
detuned_285hz,ANALYTICAL_REFERENCE,A,1,60.0,positive,99.99999999999997,-179.99999999999935,-99.99999999999997,-1.1681487892607286e-12,107.57615348231785,-160.2588554662657,-101.25371268551295,-36.33613167978673,36.35775379404744,88.02389638572511,1.2537126855123197,36.33613167978612,0.0,,0.0,0.0,277.968510420834,-1.7236716682856261,277.8427347415923,-8.361072711707502,36.35775379404745,107.57615348231788,-1.2537126855127447,101.25371268551342,-0.0,8.619434371394606e-13,8.619434371394609e-13,6.601386104421181e-13,-5.542233338928781e-13
detuned_285hz,ANALYTICAL_REFERENCE,A,2,120.0,negative,9.820699276137158e-14,,-3.5170071074516555e-14,9.169339958713246e-14,1.1457157353758233e-13,,-7.034014214903311e-14,9.043732562018544e-14,2.724551544406844e-14,,1.1932702685996689e-14,2.449344235546689e-14,0.0,,0.0,0.0,2.801467360841957e-13,,1.5072887603364239e-13,-2.3614190578603976e-13,,,,,,3.2862601528904634e-14,,2.3237368388519866e-14,-2.3237368388519872e-14
detuned_285hz,ANALYTICAL_REFERENCE,A,3,180.0,zero,1.1535382849852892e-13,,9.42055475210265e-14,6.657192024819206e-14,1.349622106426579e-13,,1.0551021322354968e-13,8.415695578545034e-14,3.4120171933669915e-15,,-3.14018491736755e-15,-1.3345785898812087e-15,0.0,,0.0,0.0,3.162114758489541e-13,,-3.0145775206728477e-13,-9.546162148797351e-14,,,,,,1.8186151255549683e-14,,-8.164480785155633e-15,-1.6250456947377074e-14
detuned_285hz,ANALYTICAL_REFERENCE,A,4,240.0,positive,1.289190287802731e-13,,1.2309524876080795e-13,-3.8310255991884105e-14,8.093883732429007e-14,,8.038873388460928e-14,-9.420554752102649e-15,4.346888237732731e-14,,4.317754261380381e-14,5.02429586778808e-15,0.0,,0.0,0.0,3.4840861103125513e-13,,-3.466764148773775e-13,-3.4699043336911425e-14,,,,,,3.391726797579411e-14,,-4.710277376051363e-16,-3.391399710756954e-14
detuned_285hz,ANALYTICAL_REFERENCE,A,5,300.0,negative,20.00000000000001,6.038093139528569e-12,20.00000000000001,2.1076921165370993e-12,6.375228732261552,-5.450746642078672,6.346401368146745,-0.6055832420389069,13.667021865160999,2.539597009536295,13.653598631853384,0.6055832420404418,0.0,,0.0,0.0,2.406784397501221,81.51246470448135,0.3552275310822931,2.380425284947312,68.33510932580495,31.876143661307744,68.2679931592672,31.73200684073339,0.0,5.84998677787997e-13,2.9249933889399833e-12,-1.1901590823981678e-13,5.727640584041183e-13
detuned_285hz,ANALYTICAL_REFERENCE,A,6,360.0,zero,9.636889339578156e-14,,-7.567845650855795e-14,5.966351342998344e-14,3.6815236557475097e-14,,-3.642614504146358e-14,5.338314359524835e-15,4.986866755498124e-14,,-2.5749516322413908e-14,4.270651487619868e-14,0.0,,0.0,0.0,3.044781331747377e-13,,2.7382412479445036e-13,-1.3314384049638411e-13,,,,,,1.781345837071375e-14,,-1.3502795144680464e-14,1.1618684194259928e-14
detuned_285hz,ANALYTICAL_REFERENCE,A,7,420.0,positive,14.000000000000012,20.00000000001416,13.155696691001546,4.788282006562618,10.041117282115874,20.206217963900965,9.423142182471345,3.4682023704125506,3.959112704246638,19.476983050928535,3.7325545085300043,1.3200796361505873,0.0,,0.0,0.0,5.30338046770539,108.03608808385401,-1.6420112431425629,5.042781322111088,28.279376458904533,71.7222663008276,28.27819824788805,71.72180175211192,0.0,5.563621242686851e-13,3.974015173347747e-12,1.971756091734278e-13,-5.202505093393484e-13
detuned_285hz,ANALYTICAL_REFERENCE,A,8,480.0,negative,1.0965721766439742e-13,,6.877004969034935e-14,8.541302975239736e-14,1.4922586928221035e-13,,1.186989898764934e-13,9.043732562018544e-14,4.577566798522237e-14,,-4.4276607334882455e-14,-1.1618684194259935e-14,0.0,,0.0,0.0,2.3949875603107045e-13,,6.280369834735099e-14,-2.311176099182517e-13,,,,,,8.685322334937215e-15,,-5.652332851261592e-15,6.594388326471852e-15
detuned_285hz,ANALYTICAL_REFERENCE,A,9,540.0,zero,1.1044883448157216e-13,,-1.0551021322354968e-13,3.265792314062252e-14,9.726466164986636e-14,,-9.043732562018544e-14,3.579810805799007e-14,1.3352249420226864e-14,,1.004859173557616e-14,-8.792517768629139e-15,0.0,,0.0,0.0,2.6295181753055382e-14,,2.009718347115232e-14,-1.695699855378477e-14,,,,,,2.5749516322413904e-14,,-2.5121479338940396e-14,5.6523328512615885e-15
detuned_285hz,ANALYTICAL_REFERENCE,A,10,600.0,positive,1.2727011026514838e-13,,5.966351342998344e-14,1.1241862004175828e-13,7.705427699450527e-14,,8.16448078515563e-15,7.662051198376821e-14,6.358389842764979e-14,,6.091958739693047e-14,-1.821307252073179e-14,0.0,,0.0,0.0,2.1861822157295174e-13,,-9.169339958713246e-14,-1.9845968677762915e-13,,,,,,5.482658551601281e-14,,-9.420554752102663e-15,5.4011180578721856e-14
