time_s,Iload_A,Isystem_A,Ifilter_A,Ilinear_A,Vpcc_A,Iload_B,Isystem_B,Ifilter_B,Ilinear_B,Vpcc_B,Iload_C,Isystem_C,Ifilter_C,Ilinear_C,Vpcc_C
0.0,9.51122035100761,-50.152931326820294,59.66415167782821,0.0,9.999277910028805,129.53202534041466,142.25485360698346,-12.722828266569136,0.0,-337.02952445411523,-139.04324569142227,-92.10192228016327,-46.94132341125904,0.0,327.03024654408654
1.9999999999999998e-05,12.344260532964022,-49.06842169419527,61.41268222715958,0.0,12.638874870923459,129.00281111927296,142.2255113740336,-13.222700254761024,0.0,-338.1549653915439,-141.34707165223693,-93.15708967983844,-48.189981972398535,0.0,325.51609052062054
3.9999999999999996e-05,15.106941624180724,-48.02432838385857,63.1312700080396,0.0,15.143958363176415,128.5024229692146,142.2313316254606,-13.72890865624636,0.0,-339.24367855249625,-143.60936459339533,-94.20700324160218,-49.40236135179322,0.0,324.09972018931984
5.9999999999999995e-05,17.780623695257056,-47.0337877920939,64.81441148735125,0.0,17.518608247591516,128.0338829206172,142.27378552308406,-14.23990260246725,0.0,-340.29943356202017,-145.81450661587425,-95.23999773099031,-50.57450888488398,0.0,322.7808253144287
7.999999999999999e-05,20.347334639303384,-46.109436745943434,66.45677138524712,0.0,19.76787698149107,127.59973610518222,142.35395301286152,-14.754216907679691,0.0,-341.3260634554695,-147.94707074448561,-96.24451626691824,-51.702554477567396,0.0,321.5581864739786
9.999999999999999e-05,22.78989360189829,-45.26331867379642,68.05321227569502,0.0,21.897741650747268,127.20204450776279,142.47251949121886,-15.270474983456433,0.0,-342.3274225022063,-149.99193810966108,-97.20920081742254,-52.78273729223856,0.0,320.4296808514591
0.00011999999999999999,25.092027497966967,-44.50679513433542,69.59882263230269,0.0,23.91504851911045,126.84238604426571,142.6297766769824,-15.787390632717022,0.0,-343.3073444045126,-151.9344135422327,-98.1229815426471,-53.81143199958565,0.0,319.3922958854021
0.00014,27.23847969701893,-43.850463415351285,71.08894311237054,0.0,25.82745061147799,126.52185888322623,142.8256276202665,-16.303768737040606,0.0,-344.26960132543326,-153.7603385802452,-98.97516420491534,-54.7851743753299,0.0,318.44215071395536
0.00015999999999999999,29.215110029950633,-43.30408085792494,72.51919088787588,0.0,27.643338906549367,126.24109087195292,143.05959573505808,-16.818504863105495,0.0,-345.21786418693347,-155.45620090190357,-99.75551487713328,-55.70068602477036,0.0,317.57452528038414
0.00017999999999999998,31.00898534945033,-42.87649649995853,73.88548184940916,0.0,29.371767767719614,126.0002538733964,143.3308376991797,-17.330583825783684,0.0,-346.1556646627828,-157.00923922284673,-100.45434119922132,-56.55489802362546,0.0,316.78389689506326
0.00019999999999999998,32.60845996119684,-42.5755905666062,75.18405052780338,0.0,31.02237528861367,125.79908276768955,143.63816002426418,-17.839077256574974,0.0,-347.0863592691544,-158.40754272888643,-101.06256945765811,-57.34497327122839,0.0,316.06398398054074
0.00021999999999999998,34.00324533374072,-42.40822226440882,76.41146759814986,0.0,32.6052992709515,125.63689882317549,143.98003905975244,-18.343140236577312,0.0,-348.0130959303021,-159.64014415691625,-101.57181679534376,-58.068327361572535,0.0,315.40779665935054
