case,origin,phase,order,frequency_hz,sequence,Iload_rms,Iload_angle_deg,Iload_real,Iload_imag,Isystem_rms,Isystem_angle_deg,Isystem_real,Isystem_imag,Ifilter_rms,Ifilter_angle_deg,Ifilter_real,Ifilter_imag,Ilinear_rms,Ilinear_angle_deg,Ilinear_real,Ilinear_imag,Vpcc_rms,Vpcc_angle_deg,Vpcc_real,Vpcc_imag,filter_magnitude_pct,system_magnitude_pct,filter_projection_pct,system_projection_pct,linear_projection_pct,kcl_error_a,kcl_error_pct,kcl_real_a,kcl_imag_a
weak_grid,ANALYTICAL_REFERENCE,A,1,60.0,positive,99.99999999999997,-179.99999999999935,-99.99999999999997,-1.1681487892607286e-12,108.5807672563862,-160.49496076292263,-102.34954816009582,-36.2540068049,36.33006173909193,86.29196305073268,2.3495481600954435,36.25400680489845,0.0,,0.0,0.0,279.012452183646,-3.4693059161686093,278.50112271380704,-16.884108524893072,36.33006173909194,108.58076725638622,-2.349548160095868,102.34954816009629,-0.0,5.588684061739235e-13,5.588684061739236e-13,4.063416270128073e-13,3.836930773104541e-13
weak_grid,ANALYTICAL_REFERENCE,A,2,120.0,negative,9.820699276137158e-14,,-3.5170071074516555e-14,9.169339958713246e-14,9.439794905280807e-14,,-4.019436694230464e-14,8.541302975239736e-14,1.507288760336424e-14,,1.507288760336424e-14,0.0,0.0,,0.0,0.0,2.7542124944537683e-13,,7.034014214903311e-14,-2.6628768099276823e-13,,,,,,1.1849778104645675e-14,,-1.0048591735576156e-14,6.2803698347351005e-15
weak_grid,ANALYTICAL_REFERENCE,A,3,180.0,zero,1.1535382849852892e-13,,9.42055475210265e-14,6.657192024819206e-14,1.477102397147968e-13,,1.2309524876080795e-13,8.164480785155629e-14,2.1261604297195625e-14,,-1.8841109504205298e-14,-9.852330178240688e-15,0.0,,0.0,0.0,2.9570873105462865e-13,,-2.9140916033170863e-13,-5.02429586778808e-14,,,,,,1.1323798642562577e-14,,-1.0048591735576156e-14,-5.2205574251235485e-15
weak_grid,ANALYTICAL_REFERENCE,A,4,240.0,positive,1.289190287802731e-13,,1.2309524876080795e-13,-3.8310255991884105e-14,6.556898606395033e-14,,6.280369834735099e-14,-1.8841109504205298e-14,3.2284781599486615e-14,,3.2186895403017384e-14,-2.51214793389404e-15,0.0,,0.0,0.0,3.625661635260269e-13,,-3.6174930248074177e-13,-2.4324166762265045e-14,,,,,,3.2823946033481184e-14,,2.8104655010439573e-14,-1.695699855378477e-14
weak_grid,ANALYTICAL_REFERENCE,A,5,300.0,negative,20.00000000000001,6.038093139528569e-12,20.00000000000001,2.1076921165370993e-12,0.8449678376982366,-84.54523840468345,0.08032247246665179,-0.8411414549059376,19.93742891518572,2.417972941871332,19.91967752753346,0.8411414549064475,0.0,,0.0,0.0,0.6379866491287046,2.4179729418669726,0.6374186145855453,0.02691605926425655,99.68714457592854,4.22483918849118,99.59838763766768,0.40161236233281555,0.0,1.6008157032735244e-12,8.004078516367619e-12,-9.947598300641403e-14,1.5977219547380628e-12
weak_grid,ANALYTICAL_REFERENCE,A,6,360.0,zero,9.636889339578156e-14,,-7.567845650855795e-14,5.966351342998344e-14,7.79980467772395e-14,,-7.536443801682119e-14,2.009718347115232e-14,3.94415226011349e-14,,-2.3865405371993378e-14,3.1401849173675496e-14,0.0,,0.0,0.0,3.537136406304575e-13,,3.391399710756954e-13,-1.004859173557616e-13,,,,,,2.492642313840273e-14,,2.355138688025662e-14,8.164480785155627e-15
weak_grid,ANALYTICAL_REFERENCE,A,7,420.0,positive,14.000000000000012,20.00000000001416,13.155696691001546,4.788282006562618,7.134150247916822,20.24495462592039,6.693415364088642,2.468661686751298,6.865982695597811,19.745478017268653,6.462281326913296,2.3196203198101863,0.0,,0.0,0.0,7.536036481889476,108.07482474587353,-2.338121270319337,7.164149271312638,49.04273353998432,50.95821605654868,49.04224964703995,50.95775035295992,0.0,1.1990925114132827e-12,8.564946510094868e-12,-3.9168668308775523e-13,1.1333156635373598e-12
weak_grid,ANALYTICAL_REFERENCE,A,8,480.0,negative,1.0965721766439742e-13,,6.877004969034935e-14,8.541302975239736e-14,1.1775149128829372e-13,,8.604106673587086e-14,8.038873388460928e-14,1.5154442617017196e-14,,-1.507288760336424e-14,1.570092458683775e-15,0.0,,0.0,0.0,2.712305524407062e-13,,7.285229008292716e-14,-2.6126338512498016e-13,,,,,,4.0943002132167194e-15,,-2.1981294421572744e-15,3.4542034091043078e-15
weak_grid,ANALYTICAL_REFERENCE,A,9,540.0,zero,1.1044883448157216e-13,,-1.0551021322354968e-13,3.265792314062252e-14,1.0029929557993392e-13,,-9.546162148797351e-14,3.077381219020199e-14,3.202372833989376e-14,,3.1401849173675496e-14,-6.2803698347351e-15,0.0,,0.0,0.0,3.893829297535762e-14,,0.0,3.893829297535762e-14,,,,,,4.224686731655424e-14,,-4.145044090925166e-14,8.164480785155633e-15
weak_grid,ANALYTICAL_REFERENCE,A,10,600.0,positive,1.2727011026514838e-13,,5.966351342998344e-14,1.1241862004175828e-13,1.16875640895813e-13,,-4.1450440909251656e-14,1.0927843512439073e-13,1.2437917289066624e-13,,1.0613825020702318e-13,-6.48448185436399e-14,0.0,,0.0,0.0,1.759983304023315e-13,,-5.903547644650994e-14,-1.6580176363700662e-13,,,,,,6.817040592926133e-14,,-5.024295867788083e-15,6.798500346100745e-14
