case,origin,phase,order,frequency_hz,sequence,Iload_rms,Iload_angle_deg,Iload_real,Iload_imag,Iload_theory_error_pct,Isystem_rms,Isystem_angle_deg,Isystem_real,Isystem_imag,Isystem_theory_error_pct,Ifilter_rms,Ifilter_angle_deg,Ifilter_real,Ifilter_imag,Ifilter_theory_error_pct,Ilinear_rms,Ilinear_angle_deg,Ilinear_real,Ilinear_imag,Ilinear_theory_error_pct,Vpcc_rms,Vpcc_angle_deg,Vpcc_real,Vpcc_imag,Vpcc_theory_error_pct,filter_magnitude_pct,system_magnitude_pct,filter_projection_pct,system_projection_pct,linear_projection_pct,kcl_error_a,kcl_error_pct,kcl_real_a,kcl_imag_a
low_quality,PSCAD_EMTDC,B,4,240.0,positive,2.776419108850651e-10,,6.74172580279474e-11,-2.693324042886478e-10,,9.545281696202262e-11,,-4.889895953324749e-11,-8.19764113788303e-11,,2.205313370970059e-10,,1.1631413718868714e-10,-1.8736352935361917e-10,,0.0,,0.0,0.0,,3.923797585959462e-11,,3.787565439932044e-11,1.0249563570287682e-11,,,,,,,7.818307677948657e-15,,2.0803725077594834e-15,7.536443801689855e-15
low_quality,PSCAD_EMTDC,B,5,300.0,negative,19.999999999947665,119.9999998002258,-9.999999939582109,17.320508110510627,3.486718558089141e-07,4.101122312799572,44.919725670775556,2.903991503123806,2.8958656001836904,0.11449342846679589,19.35415476594511,131.81516699530943,-12.903991442705872,14.424642510326883,0.02426189019395779,0.0,,0.0,0.0,,1.5483065869219441,131.8830267671291,-1.0336681069831428,1.152728732925386,0.11400991970430296,96.77077382997878,20.505611564051517,94.7205128101857,5.27948718981396,0.0,6.936895214610187e-14,3.46844760731417e-13,-4.440892098500626e-14,5.3290705182007514e-14
low_quality,PSCAD_EMTDC,B,6,360.0,zero,1.5173294315067612e-10,,-1.5116347762620605e-10,-1.3133509398398041e-11,,9.045165506774225e-11,,1.4620700975263312e-12,-9.043983776811933e-11,,1.710545336057159e-10,,-1.5260293839232734e-10,7.727869474244846e-11,,0.0,,0.0,0.0,,1.9592458677363622e-11,,1.6308864386840106e-11,1.0857503370290041e-11,,,,,,,3.5704330589396805e-14,,-2.2609331405043716e-14,2.7633627272832645e-14
low_quality,PSCAD_EMTDC,B,7,420.0,positive,13.999999999926578,-99.99999976418935,-2.431074430580231,-13.787308552104111,4.115675609689245e-07,9.460225752493274,-100.64858717175511,-1.748106108716467,-9.297311241472187,0.003909775803415013,4.541643048297766,-98.64889822011499,-0.6829683218637366,-4.48999731063194,0.00814294373821308,0.0,,0.0,0.0,,4.996862668918478,-12.818591231429588,4.872327935888888,-1.1086284396441544,0.009702934742879272,32.44030748801132,67.57304108959205,32.43128833910519,67.56871166089489,-0.0,3.1838440024740536e-14,2.274174287493394e-13,-2.7533531010703882e-14,1.5987211554602254e-14
low_quality,PSCAD_EMTDC,B,8,480.0,negative,2.137868513899349e-10,,-2.1692397409175035e-11,2.126834683793372e-10,,1.24230503839787e-10,,2.4744657148856292e-11,1.2174120102443908e-10,,1.0208702250645429e-10,,-4.643893866898175e-11,9.091306363516662e-11,,0.0,,0.0,0.0,,9.581358503858706e-11,,-9.46225640780529e-11,1.506032686369477e-11,,,,,,,2.9264434391064556e-14,,1.8841109504224638e-15,2.920371973149003e-14
low_quality,PSCAD_EMTDC,B,9,540.0,zero,1.2502896216392165e-10,,-2.8548049120771868e-11,1.217261281368357e-10,,6.898079971592128e-11,,1.0641458647975153e-11,6.815504447428291e-11,,6.641630116174244e-11,,-3.9184483472879236e-11,5.3625565870869125e-11,,0.0,,0.0,0.0,,5.84207228931263e-11,,-5.7977862166340544e-11,7.179718795069166e-12,,,,,,,5.471338567472966e-14,,-5.024295867782466e-15,-5.44822083163366e-14
low_quality,PSCAD_EMTDC,B,10,600.0,positive,1.0839908779278921e-10,,-3.335504419227812e-11,1.0313972688174038e-10,,6.125695410689639e-11,,1.3917299553772981e-12,6.124114233246891e-11,,5.440873947977967e-11,,-3.476922646981459e-11,4.184987243074081e-11,,0.0,,0.0,0.0,,4.6821588215873537e-11,,-4.6816388896049326e-11,6.977490886390696e-13,,,,,,,5.363746136874705e-14,,2.24523221591741e-14,4.871211853065407e-14
low_quality,PSCAD_EMTDC,B,11,660.0,negative,9.000000000085063,110.0000000757898,-3.0781813011471826,8.457233583081347,1.322815153236742e-07,6.939497458090995,109.94063618343398,-2.3666902788024826,6.523450168053191,0.0017077698400025227,2.0605188111529587,110.19992853078072,-0.7114910223446843,1.9337834150281976,0.00575103959295346,0.0,,0.0,0.0,,5.757981472971739,-161.4405507116265,-5.458531393175237,-1.8326990131514247,0.016036764196043968,22.894653457038707,77.1055273113934,22.894514074749583,77.10548592525079,0.0,4.4583023498514947e-14,4.953669277565952e-13,-1.5654144647214707e-14,-4.1744385725905886e-14
low_quality,PSCAD_EMTDC,B,12,720.0,zero,9.800819026935543e-12,,-5.927413050022987e-12,7.805243630608782e-12,,1.6556526322011425e-11,,1.5815227317829928e-11,-4.898688471093377e-12,,2.5195719272935088e-11,,-2.179727958541511e-11,1.2637360181453968e-11,,0.0,,0.0,0.0,,3.768155199373542e-10,,-2.3887009844224867e-10,2.914292575151798e-10,,,,,,,8.612354301432727e-14,,5.463921756219652e-14,6.6571920248192e-14
low_quality,PSCAD_EMTDC,B,13,780.0,positive,6.999999999983257,-90.0000000037465,-4.5772088999929574e-10,-6.999999999983257,6.5432491350802205e-09,5.483753892230688,-90.02683140489553,-0.0025680218840268506,-5.483753290933028,0.0015047493317579216,1.516248883738993,-89.90295995509155,0.0025680214263050184,-1.5162467090502443,0.005441788073167731,0.0,,0.0,0.0,,5.377243629480071,-1.1955258663552897,5.3760730884266055,-0.11219268549784944,0.02152117906637229,21.66069833918028,78.33934131776863,21.66066727219576,78.33933272780446,-0.0,1.5350033200229397e-14,2.1928618857523015e-13,9.423885283244005e-16,1.532107773982716e-14
