case,origin,channel,rms_total,dc,fundamental_rms,harmonic_rms,fundamental_angle_deg,thd_pct,steady_change_pct,theory_error_pct,dc_pct,unmodeled_rms,unmodeled_pct
weak_grid,PSCAD_EMTDC,Iload_A,103.56640381881365,1.1234798310290177e-11,99.9999999997614,26.944387170787998,-179.99999998842426,26.944387170852288,1.4968375930184027e-08,6.972707251491739e-08,1.1234798310290176e-11,5.976762755226535e-09,5.976762755226535e-09
weak_grid,PSCAD_EMTDC,Isystem_A,109.0577650132206,1.1057410132471417e-11,108.58078899534668,10.188639302029513,-160.49493780394525,9.383464051330622,9.175022729165986e-08,0.0022955188364156666,1.0183580768371371e-11,2.5268872794308737e-09,2.3271960065121534e-09
weak_grid,PSCAD_EMTDC,Ifilter_A,42.21231895821282,2.1270215178603713e-13,36.330110274488405,21.494254099023724,86.29195858546986,59.16374582027443,2.3704156341689558e-07,0.006860715187780829,5.854714845066313e-13,4.912239364209645e-09,1.3521142351717974e-08
weak_grid,PSCAD_EMTDC,Ilinear_A,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
weak_grid,PSCAD_EMTDC,Vpcc_A,279.4122977311219,-0.37866605988216956,279.0124669520502,14.937604250058179,-3.469310075099194,5.353740789161685,2.2983586915748333e-08,0.0007123805488401506,0.13571654487769289,4.560279741921211e-09,1.6344359207737557e-09
weak_grid,PSCAD_EMTDC,Iload_B,103.56640381869379,-7.1976634732345335e-12,99.999999999698,26.944387170562024,60.00000001176914,26.94438717064339,1.4968338524800426e-08,6.973437116178281e-08,7.197663473234533e-12,5.97681940015905e-09,5.976819400159049e-09
weak_grid,PSCAD_EMTDC,Isystem_B,109.05776501337168,4.7013925376113834e-11,108.58078899549558,10.18863930205782,79.5050621962468,9.383464051343825,7.609188844812918e-08,0.0022955188205585403,4.329857539604808e-11,2.4736647139882654e-09,2.2781794386729e-09
weak_grid,PSCAD_EMTDC,Ifilter_B,42.212318958151215,-5.4196365471234713e-11,36.330110274548865,21.49425409880062,-33.70804141465383,59.16374581956187,1.965871640295258e-07,0.0068607156739710394,1.4917774117878325e-10,4.920712637857576e-09,1.3544465388460334e-08
weak_grid,PSCAD_EMTDC,Ilinear_B,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
weak_grid,PSCAD_EMTDC,Vpcc_B,279.412064820474,-0.11502948895440371,279.012466952154,14.937604250033724,-123.4693100751805,5.353740789150928,1.803633090800908e-08,0.000712380553750769,0.04122736747200489,4.438932080798082e-09,1.5909440765304534e-09
weak_grid,PSCAD_EMTDC,Iload_C,103.56640381871966,-4.095754612755835e-12,99.99999999970977,26.94438717061748,-59.999999988581116,26.944387170695684,1.4968322661954093e-08,6.980596156560645e-08,4.095754612755834e-12,5.9767558732913715e-09,5.976755873291371e-09
weak_grid,PSCAD_EMTDC,Isystem_C,109.0577650131421,-5.805399826583271e-11,108.58078899526622,10.188639302044583,-40.49493780411308,9.383464051351455,7.839168367657414e-08,0.0022955188222435912,5.3466189024758635e-11,2.487302163080823e-09,2.290739166732615e-09
weak_grid,PSCAD_EMTDC,Ifilter_C,42.2123189580869,5.4000023565939573e-11,36.33011027444094,21.49425409885678,-153.7080414146644,59.1637458198922,2.0252919991466282e-07,0.006860715571992716,1.486373019505067e-10,4.8117209794159785e-09,1.3244461333349357e-08
weak_grid,PSCAD_EMTDC,Ilinear_C,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
weak_grid,PSCAD_EMTDC,Vpcc_C,279.4121618506797,0.25972076375925623,279.0124669516828,14.937604250054125,116.53068992485576,5.353740789167283,1.916156456726884e-08,0.0007123805529912102,0.09308572492969164,3.7042046076106815e-09,1.3276126490485708e-09
