case,origin,phase,order,frequency_hz,sequence,Iload_rms,Iload_angle_deg,Iload_real,Iload_imag,Iload_theory_error_pct,Isystem_rms,Isystem_angle_deg,Isystem_real,Isystem_imag,Isystem_theory_error_pct,Ifilter_rms,Ifilter_angle_deg,Ifilter_real,Ifilter_imag,Ifilter_theory_error_pct,Ilinear_rms,Ilinear_angle_deg,Ilinear_real,Ilinear_imag,Ilinear_theory_error_pct,Vpcc_rms,Vpcc_angle_deg,Vpcc_real,Vpcc_imag,Vpcc_theory_error_pct,filter_magnitude_pct,system_magnitude_pct,filter_projection_pct,system_projection_pct,linear_projection_pct,kcl_error_a,kcl_error_pct,kcl_real_a,kcl_imag_a
weak_grid,PSCAD_EMTDC,A,1,60.0,positive,99.9999999997614,-179.99999998842426,-99.9999999997614,-2.020348338200412e-08,2.0204880004693435e-08,108.58078899534668,-160.49493780394525,-102.34955412415856,-36.2540550757834,4.479424195764408e-05,36.330110274488405,86.29195858546986,2.349554124397295,36.25405505557986,0.0001338228106810077,0.0,,0.0,0.0,,279.0124669520502,-3.469310075099194,278.5011362295779,-16.884129634156537,8.983631408292186e-06,36.33011027457509,108.58078899560576,-2.349554131727483,102.34955413172734,-0.0,1.4512479341179741e-13,1.4512479341214368e-13,-1.3633538742396922e-13,4.973799150320701e-14
weak_grid,PSCAD_EMTDC,A,2,120.0,negative,5.845434350146845e-11,,5.579229346385273e-11,1.7439330957092424e-11,,1.05551873724116e-10,,1.0414109259957742e-10,1.719973484789728e-11,,4.8317402874344325e-11,,-4.831676924956754e-11,2.4744657148856293e-13,,0.0,,0.0,0.0,,8.385170263232288e-11,,7.540965667963128e-11,3.6667311243117403e-11,,,,,,,3.297792239454094e-14,,-3.202988615714957e-14,-7.850462293419595e-15
weak_grid,PSCAD_EMTDC,A,3,180.0,zero,2.061040366958372e-11,,-6.534724813041871e-12,1.9547023073629524e-11,,9.598390233099971e-11,,9.304744732350134e-11,2.3560179398025252e-11,,9.96486217856932e-11,,-9.956772728592333e-11,-4.014412398362675e-12,,0.0,,0.0,0.0,,1.9192087796060007e-10,,1.9117696991727033e-10,1.6881634115767947e-11,,,,,,,1.449935968383882e-14,,-1.4444850619888323e-14,1.2560739669472321e-15
weak_grid,PSCAD_EMTDC,A,4,240.0,positive,1.1221713431077715e-10,,-1.0968163486778073e-10,2.3719700791827525e-11,,3.573640306815485e-10,,3.4902966945445274e-10,-7.672900537266326e-11,,4.695582434449396e-10,,-4.586967024623677e-10,1.0041055291774478e-10,,0.0,,0.0,0.0,,1.6169202655499847e-10,,5.1079503939867515e-11,1.5341185002704122e-10,,,,,,,4.085198341330883e-14,,-1.4601859865770863e-14,3.8153246746006424e-14
weak_grid,PSCAD_EMTDC,A,5,300.0,negative,20.00000000014253,-1.9975293131137875e-07,20.00000000014253,-6.972692683836958e-08,3.486353625745869e-07,0.8448415450887536,-84.3764313384951,0.08278794841623265,-0.8407754705657057,0.29498069084908096,19.93495019276658,2.4172207456097334,19.917212051726235,0.8407754008387375,0.012501622320847838,0.0,,0.0,0.0,,0.6379101277945259,2.586869764961954,0.6372600585932756,0.028791472079823664,0.2950067072243943,99.67475096312255,4.224207725413664,99.5860602432653,0.4139397567343857,0.0,7.618629968015704e-14,3.8093149839807047e-13,6.394884621840902e-14,4.141131881851834e-14
weak_grid,PSCAD_EMTDC,A,6,360.0,zero,4.015174245898104e-10,,3.9679549326026816e-10,6.139689550437033e-11,,7.392822016987546e-11,,7.196550186226256e-11,1.6921828482710252e-11,,3.2789307444554196e-10,,3.2485841007150775e-10,4.450709690781723e-11,,0.0,,0.0,0.0,,8.569473594131763e-11,,5.383658629731622e-11,6.667240616554782e-11,,,,,,,4.281979227952561e-14,,-2.841867350214195e-14,-3.2029886157156035e-14
weak_grid,PSCAD_EMTDC,A,7,420.0,positive,14.000000000108974,20.00000023570583,13.15569667140688,4.788282060717101,4.113850189080183e-07,7.13457302842767,20.24502457429521,6.693809011986625,2.4688161553696566,0.005927408364376654,6.865560006950415,19.745375054163862,6.461887659420237,2.319465905347486,0.006158895234561591,0.0,,0.0,0.0,,7.536919848969146,108.07502051466332,-2.338419824078861,7.164981056230371,0.011726884905141965,49.039714334978385,50.96123591694382,49.039230079369396,50.9607699206306,0.0,4.4958412498691914e-14,3.2113151784529976e-13,1.7763568394002505e-14,-4.1300296516055823e-14
weak_grid,PSCAD_EMTDC,A,8,480.0,negative,8.286376470709257e-11,,-6.100248827874897e-11,-5.608119047625055e-11,,8.695973291905151e-11,,-7.984736600485512e-11,-3.4444060321621184e-11,,2.864667056881613e-11,,1.878584224965963e-11,-2.1626924553647922e-11,,0.0,,0.0,0.0,,9.9922935630881e-11,,6.762702238042755e-11,-7.356071580028527e-11,,,,,,,5.991111558517013e-14,,5.903547644651668e-14,-1.020560098144101e-14
weak_grid,PSCAD_EMTDC,A,9,540.0,zero,2.8866123657068768e-11,,4.970284687209358e-12,-2.8435002463746636e-11,,3.9533429193615006e-11,,-3.458701723998434e-11,-1.9147591552140372e-11,,4.063529053905557e-11,,3.955628136709555e-11,-9.302012771472025e-12,,0.0,,0.0,0.0,,6.828185133648307e-11,,6.772248400191553e-11,-8.722177626480107e-12,,,,,,,1.4637481151251902e-14,,1.0205600981460398e-15,1.460185986576117e-14
weak_grid,PSCAD_EMTDC,A,10,600.0,positive,4.300546334188257e-11,,3.6903453148903444e-11,-2.208178033892861e-11,,1.80006969347321e-11,,-9.428091195904331e-12,-1.533415098848922e-11,,4.6920195295171874e-11,,4.64282620402627e-11,-6.776519051679173e-12,,0.0,,0.0,0.0,,1.3216281353539014e-11,,1.0274685049626624e-11,-8.312697513255378e-12,,,,,,,1.0094021721709673e-13,,-9.671769545492072e-14,2.88897012397823e-14
