case,origin,channel,rms_total,dc,fundamental_rms,fundamental_angle_deg,thd_pct,steady_change_pct,theory_error_pct
stiff_grid,ANALYTICAL_REFERENCE,Iload_A,103.56640381899916,-7.995822135811399e-16,99.99999999999997,-179.99999999999935,26.944387170614977,3.829589539386987e-12,8.431863494757606e-12
stiff_grid,ANALYTICAL_REFERENCE,Isystem_A,108.08175043820322,6.7739080058087726e-15,106.97714338424987,-160.26194607173903,14.407599025334502,1.1118045399253056e-12,4.663563085642054e-12
stiff_grid,ANALYTICAL_REFERENCE,Ifilter_A,41.198802362832915,-3.0437802789182393e-15,36.134995799781144,88.90292292272946,54.76400675797105,9.045682684582655e-13,9.471804354434226e-12
stiff_grid,ANALYTICAL_REFERENCE,Ilinear_A,0.0,0.0,0.0,0.0,,0.0,0.0
stiff_grid,ANALYTICAL_REFERENCE,Vpcc_A,277.56646973443645,-2.029840768694929e-14,277.5143587739662,-0.8583460441718306,1.938015267761068,9.199213041824434e-13,1.727783351934483e-12
stiff_grid,ANALYTICAL_REFERENCE,Iload_B,103.56640381899913,-1.6569395913832503e-14,100.0,59.99999999999867,26.94438717061501,1.6983970470868824e-12,5.180878390576231e-12
stiff_grid,ANALYTICAL_REFERENCE,Isystem_B,108.08175043820346,-1.8387068861630732e-14,106.97714338425003,79.73805392826225,14.407599025334598,3.150242539344196e-12,6.258612867161099e-12
stiff_grid,ANALYTICAL_REFERENCE,Ifilter_B,41.198802362832915,1.853200084585753e-15,36.13499579978112,-31.097077077271138,54.76400675797119,1.1925570856753955e-12,2.443924487113519e-12
stiff_grid,ANALYTICAL_REFERENCE,Ilinear_B,0.0,0.0,0.0,0.0,,0.0,0.0
stiff_grid,ANALYTICAL_REFERENCE,Vpcc_B,277.56646973443634,3.49386717678996e-14,277.5143587739659,-120.85834604416937,1.9380152677611682,1.1534450032474683e-12,2.566212911288834e-12
stiff_grid,ANALYTICAL_REFERENCE,Iload_C,103.56640381899916,8.362848951654006e-15,99.99999999999986,-59.999999999998636,26.94438717061498,1.4424825057554528e-12,6.2702601154040195e-12
stiff_grid,ANALYTICAL_REFERENCE,Isystem_C,108.08175043820414,8.984152733509036e-15,106.97714338425064,-40.261946071738286,14.40759902533439,3.3851588981609875e-12,7.20274986801155e-12
stiff_grid,ANALYTICAL_REFERENCE,Ifilter_C,41.198802362832915,1.5103244254247326e-15,36.13499579978119,-151.09707707726858,54.764006757970954,1.1161816341452326e-12,5.823610508997878e-12
stiff_grid,ANALYTICAL_REFERENCE,Ilinear_C,0.0,0.0,0.0,0.0,,0.0,0.0
stiff_grid,ANALYTICAL_REFERENCE,Vpcc_C,277.56646973443634,-1.8930165848101718e-14,277.5143587739655,119.14165395582883,1.9380152677610842,3.016643568705185e-13,9.87883809538918e-13
